  -2.0000000000000000       -2.0000000000000000        1.0897678196206311E-002
  -2.0000000000000000       -1.8999999999999999        1.4656795502353924E-002
  -2.0000000000000000       -1.8000000000000000        1.9460098036215252E-002
  -2.0000000000000000       -1.7000000000000000        2.5550880828408257E-002
  -2.0000000000000000       -1.6000000000000001        3.3217060054586835E-002
  -2.0000000000000000       -1.5000000000000000        4.2794343718376940E-002
  -2.0000000000000000       -1.3999999999999999        5.4666541200420908E-002
  -2.0000000000000000       -1.3000000000000000        6.9260700837232098E-002
  -2.0000000000000000       -1.2000000000000000        8.7033624365545972E-002
  -2.0000000000000000       -1.1000000000000001       0.10844486186692030     
  -2.0000000000000000       -1.0000000000000000       0.13390971760532580     
  -2.0000000000000000      -0.90000000000000002       0.16372465146900630     
  -2.0000000000000000      -0.80000000000000004       0.19795800621304380     
  -2.0000000000000000      -0.69999999999999996       0.23630356722267340     
  -2.0000000000000000      -0.59999999999999998       0.27790650609027590     
  -2.0000000000000000      -0.50000000000000000       0.32119401555445942     
  -2.0000000000000000      -0.40000000000000002       0.36377539848016588     
  -2.0000000000000000      -0.29999999999999999       0.40250607479696671     
  -2.0000000000000000      -0.20000000000000001       0.43380771598234430     
  -2.0000000000000000      -0.10000000000000001       0.45426683157608400     
  -2.0000000000000000        0.0000000000000000      NaN
  -2.0000000000000000       0.10000000000000001       0.45426683157608400     
  -2.0000000000000000       0.20000000000000001       0.43380771598234430     
  -2.0000000000000000       0.29999999999999999       0.40250607479696671     
  -2.0000000000000000       0.40000000000000002       0.36377539848016588     
  -2.0000000000000000       0.50000000000000000       0.32119401555445942     
  -2.0000000000000000       0.59999999999999998       0.27790650609027590     
  -2.0000000000000000       0.69999999999999996       0.23630356722267340     
  -2.0000000000000000       0.80000000000000004       0.19795800621304380     
  -2.0000000000000000       0.90000000000000002       0.16372465146900630     
  -2.0000000000000000        1.0000000000000000       0.13390971760532580     
  -2.0000000000000000        1.1000000000000001       0.10844486186692030     
  -2.0000000000000000        1.2000000000000000        8.7033624365545972E-002
  -2.0000000000000000        1.3000000000000000        6.9260700837232098E-002
  -2.0000000000000000        1.3999999999999999        5.4666541200420908E-002
  -2.0000000000000000        1.5000000000000000        4.2794343718376940E-002
  -2.0000000000000000        1.6000000000000001        3.3217060054586835E-002
  -2.0000000000000000        1.7000000000000000        2.5550880828408257E-002
  -2.0000000000000000        1.8000000000000000        1.9460098036215252E-002
  -2.0000000000000000        1.8999999999999999        1.4656795502353924E-002
  -2.0000000000000000        2.0000000000000000        1.0897678196206311E-002
  -1.8999999999999999       -2.0000000000000000        1.0415930330950311E-002
  -1.8999999999999999       -1.8999999999999999        1.4499793473597866E-002
  -1.8999999999999999       -1.8000000000000000        1.9846705923764155E-002
  -1.8999999999999999       -1.7000000000000000        2.6796253852753985E-002
  -1.8999999999999999       -1.6000000000000001        3.5770194786456842E-002
  -1.8999999999999999       -1.5000000000000000        4.7289808433820461E-002
