# t x1 y1 x2 y2 x3 y3
    1.210000    0.881756    0.305154    0.147146   -0.131992   -1.028903   -0.173162
    1.220000    0.874953    0.308646    0.156868   -0.140093   -1.031822   -0.168553
    1.230000    0.868007    0.312059    0.166638   -0.148121   -1.034645   -0.163937
    1.240000    0.860917    0.315386    0.176457   -0.156073   -1.037374   -0.159314
    1.250000    0.853682    0.318626    0.186327   -0.163942   -1.040009   -0.154684
    1.260000    0.846302    0.321773    0.196251   -0.171725   -1.042552   -0.150048
    1.270000    0.838777    0.324822    0.206228   -0.179415   -1.045005   -0.145407
    1.280000    0.831107    0.327770    0.216262   -0.187009   -1.047368   -0.140761
    1.290000    0.823291    0.330611    0.226352   -0.194500   -1.049643   -0.136111
    1.300000    0.815331    0.333342    0.236500   -0.201884   -1.051831   -0.131457
    1.310000    0.807227    0.335957    0.246705   -0.209156   -1.053932   -0.126801
    1.320000    0.798979    0.338451    0.256970   -0.216310   -1.055948   -0.122141
    1.330000    0.790588    0.340819    0.267293   -0.223341   -1.057880   -0.117479
    1.340000    0.782055    0.343058    0.277674   -0.230243   -1.059729   -0.112814
    1.350000    0.773383    0.345160    0.288113   -0.237012   -1.061496   -0.108148
    1.360000    0.764571    0.347123    0.298610   -0.243642   -1.063181   -0.103480
    1.370000    0.755623    0.348939    0.309163   -0.250128   -1.064786   -0.098811
    1.380000    0.746541    0.350606    0.319771   -0.256465   -1.066311   -0.094141
    1.390000    0.737326    0.352117    0.330432   -0.262647   -1.067758   -0.089470
    1.400000    0.727981    0.353468    0.341145   -0.268669   -1.069126   -0.084799
    1.410000    0.718510    0.354653    0.351907   -0.274527   -1.070417   -0.080126
    1.420000    0.708915    0.355669    0.362716   -0.280215   -1.071631   -0.075454
    1.430000    0.699199    0.356510    0.373569   -0.285729   -1.072769   -0.070781
    1.440000    0.689368    0.357172    0.384463   -0.291064   -1.073831   -0.066108
    1.450000    0.679424    0.357651    0.395395   -0.296216   -1.074818   -0.061435
    1.460000    0.669371    0.357942    0.406360   -0.301180   -1.075731   -0.056762
    1.470000    0.659215    0.358041    0.417355   -0.305952   -1.076570   -0.052089
    1.480000    0.648960    0.357945    0.428376   -0.310530   -1.077336   -0.047415
    1.490000    0.638610    0.357650    0.439418   -0.314908   -1.078028   -0.042742
    1.500000    0.628172    0.357153    0.450476   -0.319084   -1.078648   -0.038070
    1.510000    0.617650    0.356451    0.461545   -0.323054   -1.079195   -0.033397
    1.520000    0.607049    0.355541    0.472621   -0.326817   -1.079670   -0.028724
    1.530000    0.596376    0.354421    0.483697   -0.330369   -1.080073   -0.024052
    1.540000    0.585637    0.353088    0.494768   -0.333709   -1.080404   -0.019379
    1.550000    0.574836    0.351542    0.505828   -0.336835   -1.080664   -0.014707
    1.560000    0.563981    0.349780    0.516872   -0.339745   -1.080853   -0.010035
    1.570000    0.553077    0.347802    0.527893   -0.342439   -1.080970   -0.005363
    1.580000    0.542130    0.345606    0.538886   -0.344916   -1.081016   -0.000691
    1.590000    0.531147    0.343194    0.549844   -0.347175   -1.080991    0.003981
    1.600000    0.520134    0.340564    0.560761   -0.349218   -1.080895    0.008653
    1.610000    0.509096    0.337718    0.571632   -0.351043   -1.080727    0.013326
    1.620000    0.498040    0.334656    0.582449   -0.352653   -1.080489    0.017998
    1.630000    0.486971    0.331379    0.593207   -0.354049   -1.080178    0.022670
    1.640000    0.475896    0.327889    0.603901   -0.355232   -1.079797    0.027343
    1.650000    0.464820    0.324189    0.614523   -0.356204   -1.079343    0.032015
    1.660000    0.453748    0.320279    0.625069   -0.356967   -1.078817    0.036688
    1.670000    0.442686    0.316164    0.635533   -0.357525   -1.078219    0.041361
    1.680000    0.431639    0.311845    0.645909   -0.357879   -1.077548    0.046034
    1.690000    0.420611    0.307326    0.656193   -0.358033   -1.076804    0.050707
    1.700000    0.409608    0.302611    0.666379   -0.357991   -1.075987    0.055380
    1.710000    0.398634    0.297703    0.676462   -0.357756   -1.075096    0.060053
    1.720000    0.387692    0.292607    0.686439   -0.357333   -1.074131    0.064726
    1.730000    0.376786    0.287325    0.696304   -0.356725   -1.073091    0.069399
    1.740000    0.365921    0.281864    0.706054   -0.355936   -1.071975    0.074072
    1.750000    0.355099    0.276227    0.715685   -0.354971   -1.070784    0.078745
    1.760000    0.344322    0.270418    0.725193   -0.353836   -1.069516    0.083417
    1.770000    0.333595    0.264444    0.734576   -0.352533   -1.068170    0.088089
    1.780000    0.322918    0.258309    0.743829   -0.351069   -1.066747    0.092760
    1.790000    0.312294    0.252018    0.752952   -0.349448   -1.065246    0.097431
    1.800000    0.301725    0.245575    0.761940   -0.347675   -1.063664    0.102100
    1.810000    0.291211    0.238987    0.770792   -0.345755   -1.062003    0.106768
    1.820000    0.280755    0.232259    0.779505   -0.343694   -1.060260    0.111435
    1.830000    0.270356    0.225395    0.788079   -0.341495   -1.058436    0.116100
    1.840000    0.260016    0.218402    0.796512   -0.339164   -1.056528    0.120762
    1.850000    0.249735    0.211284    0.804803   -0.336707   -1.054537    0.125423
    1.860000    0.239511    0.204047    0.812950   -0.334127   -1.052461    0.130081
    1.870000    0.229347    0.196695    0.820953   -0.331431   -1.050299    0.134735
    1.880000    0.219239    0.189235    0.828811   -0.328621   -1.048050    0.139387
    1.890000    0.209189    0.181671    0.836524   -0.325705   -1.045713    0.144034
    1.900000    0.199195    0.174008    0.844092   -0.322685   -1.043287    0.148676
    1.910000    0.189256    0.166253    0.851515   -0.319566   -1.040771    0.153314
    1.920000    0.179370    0.158408    0.858792   -0.316354   -1.038162    0.157945
    1.930000    0.169536    0.150481    0.865925   -0.313052   -1.035461    0.162571
    1.940000    0.159752    0.142475    0.872914   -0.309664   -1.032666    0.167189
    1.950000    0.150016    0.134395    0.879759   -0.306195   -1.029776    0.171800
    1.960000    0.140327    0.126246    0.886462   -0.302648   -1.026789    0.176402
    1.970000    0.130681    0.118033    0.893022   -0.299028   -1.023703    0.180995
    1.980000    0.121076    0.109761    0.899442   -0.295338   -1.020518    0.185577
    1.990000    0.111511    0.101434    0.905721   -0.291582   -1.017232    0.190149
    2.000000    0.101982    0.093056    0.911862   -0.287764   -1.013844    0.194707
    2.010000    0.092486    0.084633    0.917865   -0.283886   -1.010351    0.199253
    2.020000    0.083022    0.076168    0.923732   -0.279952   -1.006754    0.203784
    2.030000    0.073585    0.067666    0.929464   -0.275965   -1.003049    0.208299
    2.040000    0.064173    0.059131    0.935062   -0.271928   -0.999235    0.212797
    2.050000    0.054784    0.050568    0.940528   -0.267844   -0.995312    0.217276
    2.060000    0.045413    0.041980    0.945864   -0.263716   -0.991277    0.221736
    2.070000    0.036058    0.033372    0.951070   -0.259546   -0.987128    0.226174
    2.080000    0.026715    0.024748    0.956150   -0.255337   -0.982865    0.230589
    2.090000    0.017382    0.016112    0.961103   -0.251091   -0.978485    0.234979
    2.100000    0.008054    0.007469    0.965932   -0.246811   -0.973986    0.239342
    2.110000   -0.001270   -0.001178    0.970638   -0.242498   -0.969368    0.243676
    2.120000   -0.010595   -0.009824    0.975223   -0.238156   -0.964629    0.247980
    2.130000   -0.019923   -0.018466    0.979689   -0.233785   -0.959766    0.252251
    2.140000   -0.029259   -0.027099    0.984038   -0.229388   -0.954779    0.256487
    2.150000   -0.038605   -0.035718    0.988270   -0.224967   -0.949665    0.260686
    2.160000   -0.047964   -0.044321    0.992387   -0.220523   -0.944423    0.264844
    2.170000   -0.057339   -0.052903    0.996392   -0.216058   -0.939052    0.268961
    2.180000   -0.066735   -0.061459    1.000285   -0.211573   -0.933550    0.273032
    2.190000   -0.076153   -0.069985    1.004069   -0.207071   -0.927916    0.277056
    2.200000   -0.085597   -0.078478    1.007744   -0.202551   -0.922147    0.281029
    2.210000   -0.095070   -0.086932    1.011313   -0.198016   -0.916243    0.284948
    2.220000   -0.104574   -0.095343    1.014777   -0.193467   -0.910203    0.288810
    2.230000   -0.114113   -0.103707    1.018137   -0.188905   -0.904025    0.292612
    2.240000   -0.123689   -0.112020    1.021396   -0.184330   -0.897707    0.296350
    2.250000   -0.133304   -0.120277    1.024553   -0.179745   -0.891249    0.300021
    2.260000   -0.142962   -0.128472    1.027612   -0.175149   -0.884650    0.303622
    2.270000   -0.152664   -0.136603    1.030573   -0.170545   -0.877909    0.307148
    2.280000   -0.162413   -0.144663    1.033437   -0.165932   -0.871025    0.310595
    2.290000   -0.172210   -0.152648    1.036206   -0.161312   -0.863997    0.313960
    2.300000   -0.182058   -0.160554    1.038882   -0.156684   -0.856824    0.317238
    2.310000   -0.191958   -0.168374    1.041465   -0.152051   -0.849507    0.320425
    2.320000   -0.201912   -0.176105    1.043957   -0.147412   -0.842045    0.323517
    2.330000   -0.211921   -0.183741    1.046359   -0.142768   -0.834437    0.326509
    2.340000   -0.221987   -0.191277    1.048672   -0.138120   -0.826685    0.329397
    2.350000   -0.232110   -0.198709    1.050897   -0.133468   -0.818787    0.332177
    2.360000   -0.242290   -0.206030    1.053035   -0.128812   -0.810745    0.334842
    2.370000   -0.252529   -0.213235    1.055088   -0.124154   -0.802559    0.337389
    2.380000   -0.262827   -0.220320    1.057056   -0.119493   -0.794229    0.339812
    2.390000   -0.273183   -0.227278    1.058941   -0.114829   -0.785758    0.342107
    2.400000   -0.283598   -0.234105    1.060743   -0.110164   -0.777146    0.344269
    2.410000   -0.294070   -0.240796    1.062463   -0.105497   -0.768394    0.346293
    2.420000   -0.304598   -0.247345    1.064103   -0.100828   -0.759505    0.348173
    2.430000   -0.315183   -0.253746    1.065662   -0.096158   -0.750480    0.349905
    2.440000   -0.325821   -0.259996    1.067143   -0.091488   -0.741322    0.351484
    2.450000   -0.336512   -0.266088    1.068545   -0.086816   -0.732033    0.352904
    2.460000   -0.347253   -0.272017    1.069869   -0.082144   -0.722616    0.354162
    2.470000   -0.358042   -0.277779    1.071116   -0.077472   -0.713074    0.355251
    2.480000   -0.368877   -0.283369    1.072286   -0.072799   -0.703410    0.356168
    2.490000   -0.379753   -0.288782    1.073381   -0.068126   -0.693628    0.356908
    2.500000   -0.390669   -0.294013    1.074401   -0.063453   -0.683732    0.357467
    2.510000   -0.401620   -0.299059    1.075346   -0.058780   -0.673726    0.357839
    2.520000   -0.412603   -0.303915    1.076217   -0.054107   -0.663614    0.358022
    2.530000   -0.423613   -0.308577    1.077014   -0.049434   -0.653401    0.358011
    2.540000   -0.434646   -0.313041    1.077738   -0.044761   -0.643092    0.357802
    2.550000   -0.445698   -0.317305    1.078389   -0.040088   -0.632691    0.357393
    2.560000   -0.456763   -0.321365    1.078967   -0.035415   -0.622204    0.356780
    2.570000   -0.467837   -0.325217    1.079474   -0.030742   -0.611637    0.355960
    2.580000   -0.478913   -0.328861    1.079908   -0.026070   -0.600994    0.354931
    2.590000   -0.489987   -0.332293    1.080270   -0.021397   -0.590283    0.353690
